date,val
"Nov 09, 2012",10.8
"Nov 10, 2012",10.9
"Nov 11, 2012",10.9
"Nov 12, 2012",11.0
"Nov 13, 2012",10.9
"Nov 14, 2012",10.9
"Nov 15, 2012",11.2
"Nov 16, 2012",11.8
"Nov 17, 2012",11.8
"Nov 18, 2012",11.6
"Nov 19, 2012",11.8
"Nov 20, 2012",11.7
"Nov 21, 2012",11.8
"Nov 22, 2012",12.4
"Nov 23, 2012",12.4
"Nov 24, 2012",12.4
"Nov 25, 2012",12.5
"Nov 26, 2012",12.3
"Nov 27, 2012",12.2
"Nov 28, 2012",12.4
"Nov 29, 2012",12.4
"Nov 30, 2012",12.6
"Dec 01, 2012",12.6
"Dec 02, 2012",12.5
"Dec 03, 2012",12.7
"Dec 04, 2012",13.4
"Dec 05, 2012",13.4
"Dec 06, 2012",13.3
"Dec 07, 2012",13.5
"Dec 08, 2012",13.4
"Dec 09, 2012",13.4
"Dec 10, 2012",13.4
"Dec 11, 2012",13.6
"Dec 12, 2012",13.7
"Dec 13, 2012",13.7
"Dec 14, 2012",13.6
"Dec 15, 2012",13.5
"Dec 16, 2012",13.3
"Dec 17, 2012",13.3
"Dec 18, 2012",13.3
"Dec 19, 2012",13.6
"Dec 20, 2012",13.5
"Dec 21, 2012",13.5
"Dec 22, 2012",13.4
"Dec 23, 2012",13.3
"Dec 24, 2012",13.4
"Dec 25, 2012",13.4
"Dec 26, 2012",13.5
"Dec 27, 2012",13.4
"Dec 28, 2012",13.4
"Dec 29, 2012",13.4
"Dec 30, 2012",13.4
"Dec 31, 2012",13.5
"Jan 01, 2013",13.3
"Jan 02, 2013",13.3
"Jan 03, 2013",13.4
"Jan 04, 2013",13.5
"Jan 05, 2013",13.4
"Jan 06, 2013",13.4
"Jan 07, 2013",13.6
"Jan 08, 2013",13.7
"Jan 09, 2013",13.8
"Jan 10, 2013",14.1
"Jan 11, 2013",14.1
"Jan 12, 2013",14.2
"Jan 13, 2013",14.1
"Jan 14, 2013",14.3
"Jan 15, 2013",14.3
"Jan 16, 2013",14.7
"Jan 17, 2013",15.5
"Jan 18, 2013",15.7
"Jan 19, 2013",15.6
"Jan 20, 2013",15.7
"Jan 21, 2013",16.8
"Jan 22, 2013",17.3
"Jan 23, 2013",17.5
"Jan 24, 2013",16.9
"Jan 25, 2013",17.4
"Jan 26, 2013",17.9
"Jan 27, 2013",17.8
"Jan 28, 2013",18.7
"Jan 29, 2013",19.5
"Jan 30, 2013",19.7
"Jan 31, 2013",20.4
"Feb 01, 2013",20.5
"Feb 02, 2013",19.6
"Feb 03, 2013",20.6
"Feb 04, 2013",20.4
"Feb 05, 2013",20.6
"Feb 06, 2013",21.2
"Feb 07, 2013",22.1
"Feb 08, 2013",22.7
"Feb 09, 2013",23.6
"Feb 10, 2013",24.0
